CostoDespachoId,Comuna,Valor,Pmin,Pmax,Nombre Comuna,numberID
21019,1142,850,"10,1",20,QUELLON (X Región de Los Lagos),1241
21020,1142,579,21,50,QUELLON (X Región de Los Lagos),1241
21021,1142,490,51,100,QUELLON (X Región de Los Lagos),1241
21022,1142,420,101,200,QUELLON (X Región de Los Lagos),1241
21023,1142,383,201,400,QUELLON (X Región de Los Lagos),1241
21024,1142,359,401,600,QUELLON (X Región de Los Lagos),1241
21025,1142,325,601,1000,QUELLON (X Región de Los Lagos),1241
21026,1142,296,1001,2000,QUELLON (X Región de Los Lagos),1241
21027,1142,260,2001,3500,QUELLON (X Región de Los Lagos),1241
21028,1142,246,3501,5000,QUELLON (X Región de Los Lagos),1241
21029,1142,218,5001,10000,QUELLON (X Región de Los Lagos),1241
21030,1142,207,10001,18000,QUELLON (X Región de Los Lagos),1241
21031,1143,5253,0,3,QUEMCHI (X Región de Los Lagos),1242
21032,1143,1225,"3,1",6,QUEMCHI (X Región de Los Lagos),1242
21033,1143,990,"6,1",10,QUEMCHI (X Región de Los Lagos),1242
21034,1143,850,"10,1",20,QUEMCHI (X Región de Los Lagos),1242
21035,1143,579,21,50,QUEMCHI (X Región de Los Lagos),1242
21036,1143,490,51,100,QUEMCHI (X Región de Los Lagos),1242
21037,1143,420,101,200,QUEMCHI (X Región de Los Lagos),1242
21038,1143,383,201,400,QUEMCHI (X Región de Los Lagos),1242
21039,1143,359,401,600,QUEMCHI (X Región de Los Lagos),1242
21040,1143,325,601,1000,QUEMCHI (X Región de Los Lagos),1242
21041,1143,296,1001,2000,QUEMCHI (X Región de Los Lagos),1242
21042,1143,260,2001,3500,QUEMCHI (X Región de Los Lagos),1242
21043,1143,246,3501,5000,QUEMCHI (X Región de Los Lagos),1242
21044,1143,218,5001,10000,QUEMCHI (X Región de Los Lagos),1242
21045,1143,207,10001,18000,QUEMCHI (X Región de Los Lagos),1242
21046,1144,5253,0,3,RANCHO QUELLON (X Región de Los Lagos),1243
21047,1144,1225,"3,1",6,RANCHO QUELLON (X Región de Los Lagos),1243
21048,1144,990,"6,1",10,RANCHO QUELLON (X Región de Los Lagos),1243
21049,1144,850,"10,1",20,RANCHO QUELLON (X Región de Los Lagos),1243
21050,1144,579,21,50,RANCHO QUELLON (X Región de Los Lagos),1243
21051,1144,490,51,100,RANCHO QUELLON (X Región de Los Lagos),1243
21052,1144,420,101,200,RANCHO QUELLON (X Región de Los Lagos),1243
21053,1144,383,201,400,RANCHO QUELLON (X Región de Los Lagos),1243
21054,1144,359,401,600,RANCHO QUELLON (X Región de Los Lagos),1243
21055,1144,325,601,1000,RANCHO QUELLON (X Región de Los Lagos),1243
21056,1144,296,1001,2000,RANCHO QUELLON (X Región de Los Lagos),1243
21057,1144,260,2001,3500,RANCHO QUELLON (X Región de Los Lagos),1243
21058,1144,246,3501,5000,RANCHO QUELLON (X Región de Los Lagos),1243
21059,1144,218,5001,10000,RANCHO QUELLON (X Región de Los Lagos),1243
21060,1144,207,10001,18000,RANCHO QUELLON (X Región de Los Lagos),1243
21061,1145,5253,0,3,RIO FRIO (X Región de Los Lagos),1244
21062,1145,1225,"3,1",6,RIO FRIO (X Región de Los Lagos),1244
21063,1145,990,"6,1",10,RIO FRIO (X Región de Los Lagos),1244
21064,1145,850,"10,1",20,RIO FRIO (X Región de Los Lagos),1244
21065,1145,579,21,50,RIO FRIO (X Región de Los Lagos),1244
21066,1145,490,51,100,RIO FRIO (X Región de Los Lagos),1244
21067,1145,420,101,200,RIO FRIO (X Región de Los Lagos),1244
21068,1145,383,201,400,RIO FRIO (X Región de Los Lagos),1244
21069,1145,359,401,600,RIO FRIO (X Región de Los Lagos),1244
21070,1145,325,601,1000,RIO FRIO (X Región de Los Lagos),1244
21071,1145,296,1001,2000,RIO FRIO (X Región de Los Lagos),1244
21072,1145,260,2001,3500,RIO FRIO (X Región de Los Lagos),1244
21073,1145,246,3501,5000,RIO FRIO (X Región de Los Lagos),1244
21074,1145,218,5001,10000,RIO FRIO (X Región de Los Lagos),1244
21075,1145,207,10001,18000,RIO FRIO (X Región de Los Lagos),1244
21076,1146,7515,0,3,ACHAO (X Región de Los Lagos),1245
21077,1146,1786,"3,1",6,ACHAO (X Región de Los Lagos),1245
21078,1146,1412,"6,1",10,ACHAO (X Región de Los Lagos),1245
21079,1146,1157,"10,1",20,ACHAO (X Región de Los Lagos),1245
21080,1146,746,21,50,ACHAO (X Región de Los Lagos),1245
21081,1146,635,51,100,ACHAO (X Región de Los Lagos),1245
21082,1146,533,101,200,ACHAO (X Región de Los Lagos),1245
21083,1146,482,201,400,ACHAO (X Región de Los Lagos),1245
21084,1146,446,401,600,ACHAO (X Región de Los Lagos),1245
21085,1146,398,601,1000,ACHAO (X Región de Los Lagos),1245
21086,1146,357,1001,2000,ACHAO (X Región de Los Lagos),1245
21087,1146,305,2001,3500,ACHAO (X Región de Los Lagos),1245
21088,1146,286,3501,5000,ACHAO (X Región de Los Lagos),1245
21089,1146,245,5001,10000,ACHAO (X Región de Los Lagos),1245
21090,1146,226,10001,18000,ACHAO (X Región de Los Lagos),1245
21091,1147,7515,0,3,AGUAS BUENAS (X Región de Los Lagos),1246
21092,1147,1786,"3,1",6,AGUAS BUENAS (X Región de Los Lagos),1246
21093,1147,1412,"6,1",10,AGUAS BUENAS (X Región de Los Lagos),1246
21094,1147,1157,"10,1",20,AGUAS BUENAS (X Región de Los Lagos),1246
21095,1147,746,21,50,AGUAS BUENAS (X Región de Los Lagos),1246
21096,1147,635,51,100,AGUAS BUENAS (X Región de Los Lagos),1246
21097,1147,533,101,200,AGUAS BUENAS (X Región de Los Lagos),1246
21098,1147,482,201,400,AGUAS BUENAS (X Región de Los Lagos),1246
21099,1147,446,401,600,AGUAS BUENAS (X Región de Los Lagos),1246
21100,1147,398,601,1000,AGUAS BUENAS (X Región de Los Lagos),1246
21101,1147,357,1001,2000,AGUAS BUENAS (X Región de Los Lagos),1246
21102,1147,305,2001,3500,AGUAS BUENAS (X Región de Los Lagos),1246
21103,1147,286,3501,5000,AGUAS BUENAS (X Región de Los Lagos),1246
21104,1147,245,5001,10000,AGUAS BUENAS (X Región de Los Lagos),1246
21105,1147,226,10001,18000,AGUAS BUENAS (X Región de Los Lagos),1246
21106,1148,7515,0,3,AHONI (X Región de Los Lagos),1247
21107,1148,1786,"3,1",6,AHONI (X Región de Los Lagos),1247
21108,1148,1412,"6,1",10,AHONI (X Región de Los Lagos),1247
21109,1148,1157,"10,1",20,AHONI (X Región de Los Lagos),1247
21110,1148,746,21,50,AHONI (X Región de Los Lagos),1247
21111,1148,635,51,100,AHONI (X Región de Los Lagos),1247
21112,1148,533,101,200,AHONI (X Región de Los Lagos),1247
21113,1148,482,201,400,AHONI (X Región de Los Lagos),1247
21114,1148,446,401,600,AHONI (X Región de Los Lagos),1247
21115,1148,398,601,1000,AHONI (X Región de Los Lagos),1247
21116,1148,357,1001,2000,AHONI (X Región de Los Lagos),1247
21117,1148,305,2001,3500,AHONI (X Región de Los Lagos),1247
21118,1148,286,3501,5000,AHONI (X Región de Los Lagos),1247
21119,1148,245,5001,10000,AHONI (X Región de Los Lagos),1247
21120,1148,226,10001,18000,AHONI (X Región de Los Lagos),1247
21121,1149,7515,0,3,AITUI (X Región de Los Lagos),1248
21122,1149,1786,"3,1",6,AITUI (X Región de Los Lagos),1248
21123,1149,1412,"6,1",10,AITUI (X Región de Los Lagos),1248
21124,1149,1157,"10,1",20,AITUI (X Región de Los Lagos),1248
21125,1149,746,21,50,AITUI (X Región de Los Lagos),1248
21126,1149,635,51,100,AITUI (X Región de Los Lagos),1248
21127,1149,533,101,200,AITUI (X Región de Los Lagos),1248
21128,1149,482,201,400,AITUI (X Región de Los Lagos),1248
21129,1149,446,401,600,AITUI (X Región de Los Lagos),1248
21130,1149,398,601,1000,AITUI (X Región de Los Lagos),1248
21131,1149,357,1001,2000,AITUI (X Región de Los Lagos),1248
21132,1149,305,2001,3500,AITUI (X Región de Los Lagos),1248
21133,1149,286,3501,5000,AITUI (X Región de Los Lagos),1248
21134,1149,245,5001,10000,AITUI (X Región de Los Lagos),1248
21135,1149,226,10001,18000,AITUI (X Región de Los Lagos),1248
21136,1150,7515,0,3,ALDACHILDO (X Región de Los Lagos),1249
21137,1150,1786,"3,1",6,ALDACHILDO (X Región de Los Lagos),1249
21138,1150,1412,"6,1",10,ALDACHILDO (X Región de Los Lagos),1249
21139,1150,1157,"10,1",20,ALDACHILDO (X Región de Los Lagos),1249
21140,1150,746,21,50,ALDACHILDO (X Región de Los Lagos),1249
21141,1150,635,51,100,ALDACHILDO (X Región de Los Lagos),1249
21142,1150,533,101,200,ALDACHILDO (X Región de Los Lagos),1249
21143,1150,482,201,400,ALDACHILDO (X Región de Los Lagos),1249
21144,1150,446,401,600,ALDACHILDO (X Región de Los Lagos),1249
21145,1150,398,601,1000,ALDACHILDO (X Región de Los Lagos),1249
21146,1150,357,1001,2000,ALDACHILDO (X Región de Los Lagos),1249
21147,1150,305,2001,3500,ALDACHILDO (X Región de Los Lagos),1249
21148,1150,286,3501,5000,ALDACHILDO (X Región de Los Lagos),1249
21149,1150,245,5001,10000,ALDACHILDO (X Región de Los Lagos),1249
21150,1150,226,10001,18000,ALDACHILDO (X Región de Los Lagos),1249
21151,1151,7515,0,3,ALTO BUTALCURA (X Región de Los Lagos),1250
21152,1151,1786,"3,1",6,ALTO BUTALCURA (X Región de Los Lagos),1250
21153,1151,1412,"6,1",10,ALTO BUTALCURA (X Región de Los Lagos),1250
21154,1151,1157,"10,1",20,ALTO BUTALCURA (X Región de Los Lagos),1250
21155,1151,746,21,50,ALTO BUTALCURA (X Región de Los Lagos),1250
21156,1151,635,51,100,ALTO BUTALCURA (X Región de Los Lagos),1250
21157,1151,533,101,200,ALTO BUTALCURA (X Región de Los Lagos),1250
21158,1151,482,201,400,ALTO BUTALCURA (X Región de Los Lagos),1250
21159,1151,446,401,600,ALTO BUTALCURA (X Región de Los Lagos),1250
21160,1151,398,601,1000,ALTO BUTALCURA (X Región de Los Lagos),1250
21161,1151,357,1001,2000,ALTO BUTALCURA (X Región de Los Lagos),1250
21162,1151,305,2001,3500,ALTO BUTALCURA (X Región de Los Lagos),1250
21163,1151,286,3501,5000,ALTO BUTALCURA (X Región de Los Lagos),1250
21164,1151,245,5001,10000,ALTO BUTALCURA (X Región de Los Lagos),1250
21165,1151,226,10001,18000,ALTO BUTALCURA (X Región de Los Lagos),1250
21166,1152,7515,0,3,APIAO (X Región de Los Lagos),1251
21167,1152,1786,"3,1",6,APIAO (X Región de Los Lagos),1251
21168,1152,1412,"6,1",10,APIAO (X Región de Los Lagos),1251
21169,1152,1157,"10,1",20,APIAO (X Región de Los Lagos),1251
21170,1152,746,21,50,APIAO (X Región de Los Lagos),1251
21171,1152,635,51,100,APIAO (X Región de Los Lagos),1251
21172,1152,533,101,200,APIAO (X Región de Los Lagos),1251
21173,1152,482,201,400,APIAO (X Región de Los Lagos),1251
21174,1152,446,401,600,APIAO (X Región de Los Lagos),1251
21175,1152,398,601,1000,APIAO (X Región de Los Lagos),1251
21176,1152,357,1001,2000,APIAO (X Región de Los Lagos),1251
21177,1152,305,2001,3500,APIAO (X Región de Los Lagos),1251
21178,1152,286,3501,5000,APIAO (X Región de Los Lagos),1251
21179,1152,245,5001,10000,APIAO (X Región de Los Lagos),1251
21180,1152,226,10001,18000,APIAO (X Región de Los Lagos),1251
21181,1153,7515,0,3,AUCAR (X Región de Los Lagos),1252
21182,1153,1786,"3,1",6,AUCAR (X Región de Los Lagos),1252
21183,1153,1412,"6,1",10,AUCAR (X Región de Los Lagos),1252
21184,1153,1157,"10,1",20,AUCAR (X Región de Los Lagos),1252
21185,1153,746,21,50,AUCAR (X Región de Los Lagos),1252
21186,1153,635,51,100,AUCAR (X Región de Los Lagos),1252
21187,1153,533,101,200,AUCAR (X Región de Los Lagos),1252
21188,1153,482,201,400,AUCAR (X Región de Los Lagos),1252
21189,1153,446,401,600,AUCAR (X Región de Los Lagos),1252
21190,1153,398,601,1000,AUCAR (X Región de Los Lagos),1252
21191,1153,357,1001,2000,AUCAR (X Región de Los Lagos),1252
21192,1153,305,2001,3500,AUCAR (X Región de Los Lagos),1252
21193,1153,286,3501,5000,AUCAR (X Región de Los Lagos),1252
21194,1153,245,5001,10000,AUCAR (X Región de Los Lagos),1252
21195,1153,226,10001,18000,AUCAR (X Región de Los Lagos),1252
21196,1154,7515,0,3,AULEN (X Región de Los Lagos),1253
21197,1154,1786,"3,1",6,AULEN (X Región de Los Lagos),1253
21198,1154,1412,"6,1",10,AULEN (X Región de Los Lagos),1253
21199,1154,1157,"10,1",20,AULEN (X Región de Los Lagos),1253
21200,1154,746,21,50,AULEN (X Región de Los Lagos),1253
21201,1154,635,51,100,AULEN (X Región de Los Lagos),1253
21202,1154,533,101,200,AULEN (X Región de Los Lagos),1253
21203,1154,482,201,400,AULEN (X Región de Los Lagos),1253
21204,1154,446,401,600,AULEN (X Región de Los Lagos),1253
21205,1154,398,601,1000,AULEN (X Región de Los Lagos),1253
21206,1154,357,1001,2000,AULEN (X Región de Los Lagos),1253
21207,1154,305,2001,3500,AULEN (X Región de Los Lagos),1253
21208,1154,286,3501,5000,AULEN (X Región de Los Lagos),1253
21209,1154,245,5001,10000,AULEN (X Región de Los Lagos),1253
21210,1154,226,10001,18000,AULEN (X Región de Los Lagos),1253
21211,1155,7515,0,3,AYACARA (X Región de Los Lagos),1254
21212,1155,1786,"3,1",6,AYACARA (X Región de Los Lagos),1254
21213,1155,1412,"6,1",10,AYACARA (X Región de Los Lagos),1254
21214,1155,1157,"10,1",20,AYACARA (X Región de Los Lagos),1254
21215,1155,746,21,50,AYACARA (X Región de Los Lagos),1254
21216,1155,635,51,100,AYACARA (X Región de Los Lagos),1254
21217,1155,533,101,200,AYACARA (X Región de Los Lagos),1254
21218,1155,482,201,400,AYACARA (X Región de Los Lagos),1254
21219,1155,446,401,600,AYACARA (X Región de Los Lagos),1254
21220,1155,398,601,1000,AYACARA (X Región de Los Lagos),1254
21221,1155,357,1001,2000,AYACARA (X Región de Los Lagos),1254
21222,1155,305,2001,3500,AYACARA (X Región de Los Lagos),1254
21223,1155,286,3501,5000,AYACARA (X Región de Los Lagos),1254
21224,1155,245,5001,10000,AYACARA (X Región de Los Lagos),1254
21225,1155,226,10001,18000,AYACARA (X Región de Los Lagos),1254
21226,1156,7515,0,3,BANOS DE SOTOMO (X Región de Los Lagos),1255
21227,1156,1786,"3,1",6,BANOS DE SOTOMO (X Región de Los Lagos),1255
21228,1156,1412,"6,1",10,BANOS DE SOTOMO (X Región de Los Lagos),1255
21229,1156,1157,"10,1",20,BANOS DE SOTOMO (X Región de Los Lagos),1255
21230,1156,746,21,50,BANOS DE SOTOMO (X Región de Los Lagos),1255
21231,1156,635,51,100,BANOS DE SOTOMO (X Región de Los Lagos),1255
21232,1156,533,101,200,BANOS DE SOTOMO (X Región de Los Lagos),1255
21233,1156,482,201,400,BANOS DE SOTOMO (X Región de Los Lagos),1255
21234,1156,446,401,600,BANOS DE SOTOMO (X Región de Los Lagos),1255
21235,1156,398,601,1000,BANOS DE SOTOMO (X Región de Los Lagos),1255
21236,1156,357,1001,2000,BANOS DE SOTOMO (X Región de Los Lagos),1255
21237,1156,305,2001,3500,BANOS DE SOTOMO (X Región de Los Lagos),1255
21238,1156,286,3501,5000,BANOS DE SOTOMO (X Región de Los Lagos),1255
21239,1156,245,5001,10000,BANOS DE SOTOMO (X Región de Los Lagos),1255
21240,1156,226,10001,18000,BANOS DE SOTOMO (X Región de Los Lagos),1255
21241,1157,7515,0,3,BELBEN (X Región de Los Lagos),1256
21242,1157,1786,"3,1",6,BELBEN (X Región de Los Lagos),1256
21243,1157,1412,"6,1",10,BELBEN (X Región de Los Lagos),1256
21244,1157,1157,"10,1",20,BELBEN (X Región de Los Lagos),1256
21245,1157,746,21,50,BELBEN (X Región de Los Lagos),1256
21246,1157,635,51,100,BELBEN (X Región de Los Lagos),1256
21247,1157,533,101,200,BELBEN (X Región de Los Lagos),1256
21248,1157,482,201,400,BELBEN (X Región de Los Lagos),1256
21249,1157,446,401,600,BELBEN (X Región de Los Lagos),1256
21250,1157,398,601,1000,BELBEN (X Región de Los Lagos),1256
21251,1157,357,1001,2000,BELBEN (X Región de Los Lagos),1256
21252,1157,305,2001,3500,BELBEN (X Región de Los Lagos),1256
21253,1157,286,3501,5000,BELBEN (X Región de Los Lagos),1256
21254,1157,245,5001,10000,BELBEN (X Región de Los Lagos),1256
21255,1157,226,10001,18000,BELBEN (X Región de Los Lagos),1256
21256,1158,7515,0,3,BUILL (X Región de Los Lagos),1257
21257,1158,1786,"3,1",6,BUILL (X Región de Los Lagos),1257
21258,1158,1412,"6,1",10,BUILL (X Región de Los Lagos),1257
21259,1158,1157,"10,1",20,BUILL (X Región de Los Lagos),1257
21260,1158,746,21,50,BUILL (X Región de Los Lagos),1257
21261,1158,635,51,100,BUILL (X Región de Los Lagos),1257
21262,1158,533,101,200,BUILL (X Región de Los Lagos),1257
21263,1158,482,201,400,BUILL (X Región de Los Lagos),1257
21264,1158,446,401,600,BUILL (X Región de Los Lagos),1257
21265,1158,398,601,1000,BUILL (X Región de Los Lagos),1257
21266,1158,357,1001,2000,BUILL (X Región de Los Lagos),1257
21267,1158,305,2001,3500,BUILL (X Región de Los Lagos),1257
21268,1158,286,3501,5000,BUILL (X Región de Los Lagos),1257
21269,1158,245,5001,10000,BUILL (X Región de Los Lagos),1257
21270,1158,226,10001,18000,BUILL (X Región de Los Lagos),1257
21271,1159,7515,0,3,CALETA GONZALO (X Región de Los Lagos),1258
21272,1159,1786,"3,1",6,CALETA GONZALO (X Región de Los Lagos),1258
21273,1159,1412,"6,1",10,CALETA GONZALO (X Región de Los Lagos),1258
21274,1159,1157,"10,1",20,CALETA GONZALO (X Región de Los Lagos),1258
21275,1159,746,21,50,CALETA GONZALO (X Región de Los Lagos),1258
21276,1159,635,51,100,CALETA GONZALO (X Región de Los Lagos),1258
21277,1159,533,101,200,CALETA GONZALO (X Región de Los Lagos),1258
21278,1159,482,201,400,CALETA GONZALO (X Región de Los Lagos),1258
21279,1159,446,401,600,CALETA GONZALO (X Región de Los Lagos),1258
21280,1159,398,601,1000,CALETA GONZALO (X Región de Los Lagos),1258
21281,1159,357,1001,2000,CALETA GONZALO (X Región de Los Lagos),1258
21282,1159,305,2001,3500,CALETA GONZALO (X Región de Los Lagos),1258
21283,1159,286,3501,5000,CALETA GONZALO (X Región de Los Lagos),1258
21284,1159,245,5001,10000,CALETA GONZALO (X Región de Los Lagos),1258
21285,1159,226,10001,18000,CALETA GONZALO (X Región de Los Lagos),1258
21286,1160,7515,0,3,CALETA HUALAIHUE (X Región de Los Lagos),1259
21287,1160,1786,"3,1",6,CALETA HUALAIHUE (X Región de Los Lagos),1259
21288,1160,1412,"6,1",10,CALETA HUALAIHUE (X Región de Los Lagos),1259
21289,1160,1157,"10,1",20,CALETA HUALAIHUE (X Región de Los Lagos),1259
21290,1160,746,21,50,CALETA HUALAIHUE (X Región de Los Lagos),1259
21291,1160,635,51,100,CALETA HUALAIHUE (X Región de Los Lagos),1259
21292,1160,533,101,200,CALETA HUALAIHUE (X Región de Los Lagos),1259
21293,1160,482,201,400,CALETA HUALAIHUE (X Región de Los Lagos),1259
21294,1160,446,401,600,CALETA HUALAIHUE (X Región de Los Lagos),1259
21295,1160,398,601,1000,CALETA HUALAIHUE (X Región de Los Lagos),1259
21296,1160,357,1001,2000,CALETA HUALAIHUE (X Región de Los Lagos),1259
21297,1160,305,2001,3500,CALETA HUALAIHUE (X Región de Los Lagos),1259
21298,1160,286,3501,5000,CALETA HUALAIHUE (X Región de Los Lagos),1259
21299,1160,245,5001,10000,CALETA HUALAIHUE (X Región de Los Lagos),1259
21300,1160,226,10001,18000,CALETA HUALAIHUE (X Región de Los Lagos),1259
21301,1161,7515,0,3,CALETA SANTA BARBARA (X Región de Los Lagos),1260
21302,1161,1786,"3,1",6,CALETA SANTA BARBARA (X Región de Los Lagos),1260
21303,1161,1412,"6,1",10,CALETA SANTA BARBARA (X Región de Los Lagos),1260
21304,1161,1157,"10,1",20,CALETA SANTA BARBARA (X Región de Los Lagos),1260
21305,1161,746,21,50,CALETA SANTA BARBARA (X Región de Los Lagos),1260
21306,1161,635,51,100,CALETA SANTA BARBARA (X Región de Los Lagos),1260
21307,1161,533,101,200,CALETA SANTA BARBARA (X Región de Los Lagos),1260
21308,1161,482,201,400,CALETA SANTA BARBARA (X Región de Los Lagos),1260
21309,1161,446,401,600,CALETA SANTA BARBARA (X Región de Los Lagos),1260
21310,1161,398,601,1000,CALETA SANTA BARBARA (X Región de Los Lagos),1260
21311,1161,357,1001,2000,CALETA SANTA BARBARA (X Región de Los Lagos),1260
21312,1161,305,2001,3500,CALETA SANTA BARBARA (X Región de Los Lagos),1260
21313,1161,286,3501,5000,CALETA SANTA BARBARA (X Región de Los Lagos),1260
21314,1161,245,5001,10000,CALETA SANTA BARBARA (X Región de Los Lagos),1260
21315,1161,226,10001,18000,CALETA SANTA BARBARA (X Región de Los Lagos),1260
21316,1162,7515,0,3,CANUTILLAR (X Región de Los Lagos),1261
21317,1162,1786,"3,1",6,CANUTILLAR (X Región de Los Lagos),1261
21318,1162,1412,"6,1",10,CANUTILLAR (X Región de Los Lagos),1261
21319,1162,1157,"10,1",20,CANUTILLAR (X Región de Los Lagos),1261
21320,1162,746,21,50,CANUTILLAR (X Región de Los Lagos),1261
21321,1162,635,51,100,CANUTILLAR (X Región de Los Lagos),1261
21322,1162,533,101,200,CANUTILLAR (X Región de Los Lagos),1261
21323,1162,482,201,400,CANUTILLAR (X Región de Los Lagos),1261
21324,1162,446,401,600,CANUTILLAR (X Región de Los Lagos),1261
21325,1162,398,601,1000,CANUTILLAR (X Región de Los Lagos),1261
21326,1162,357,1001,2000,CANUTILLAR (X Región de Los Lagos),1261
21327,1162,305,2001,3500,CANUTILLAR (X Región de Los Lagos),1261
21328,1162,286,3501,5000,CANUTILLAR (X Región de Los Lagos),1261
21329,1162,245,5001,10000,CANUTILLAR (X Región de Los Lagos),1261
21330,1162,226,10001,18000,CANUTILLAR (X Región de Los Lagos),1261
21331,1163,7515,0,3,CHADMO CENTRAL (X Región de Los Lagos),1262
21332,1163,1786,"3,1",6,CHADMO CENTRAL (X Región de Los Lagos),1262
21333,1163,1412,"6,1",10,CHADMO CENTRAL (X Región de Los Lagos),1262
21334,1163,1157,"10,1",20,CHADMO CENTRAL (X Región de Los Lagos),1262
21335,1163,746,21,50,CHADMO CENTRAL (X Región de Los Lagos),1262
21336,1163,635,51,100,CHADMO CENTRAL (X Región de Los Lagos),1262
21337,1163,533,101,200,CHADMO CENTRAL (X Región de Los Lagos),1262
21338,1163,482,201,400,CHADMO CENTRAL (X Región de Los Lagos),1262
21339,1163,446,401,600,CHADMO CENTRAL (X Región de Los Lagos),1262
21340,1163,398,601,1000,CHADMO CENTRAL (X Región de Los Lagos),1262
21341,1163,357,1001,2000,CHADMO CENTRAL (X Región de Los Lagos),1262
21342,1163,305,2001,3500,CHADMO CENTRAL (X Región de Los Lagos),1262
21343,1163,286,3501,5000,CHADMO CENTRAL (X Región de Los Lagos),1262
21344,1163,245,5001,10000,CHADMO CENTRAL (X Región de Los Lagos),1262
21345,1163,226,10001,18000,CHADMO CENTRAL (X Región de Los Lagos),1262
21346,1164,7515,0,3,CHAITEN (X Región de Los Lagos),1263
21347,1164,1786,"3,1",6,CHAITEN (X Región de Los Lagos),1263
21348,1164,1412,"6,1",10,CHAITEN (X Región de Los Lagos),1263
21349,1164,1157,"10,1",20,CHAITEN (X Región de Los Lagos),1263
21350,1164,746,21,50,CHAITEN (X Región de Los Lagos),1263
21351,1164,635,51,100,CHAITEN (X Región de Los Lagos),1263
21352,1164,533,101,200,CHAITEN (X Región de Los Lagos),1263
21353,1164,482,201,400,CHAITEN (X Región de Los Lagos),1263
21354,1164,446,401,600,CHAITEN (X Región de Los Lagos),1263
21355,1164,398,601,1000,CHAITEN (X Región de Los Lagos),1263
21356,1164,357,1001,2000,CHAITEN (X Región de Los Lagos),1263
21357,1164,305,2001,3500,CHAITEN (X Región de Los Lagos),1263
21358,1164,286,3501,5000,CHAITEN (X Región de Los Lagos),1263
21359,1164,245,5001,10000,CHAITEN (X Región de Los Lagos),1263
21360,1164,226,10001,18000,CHAITEN (X Región de Los Lagos),1263
21361,1165,7515,0,3,CHAPARANO (X Región de Los Lagos),1264
21362,1165,1786,"3,1",6,CHAPARANO (X Región de Los Lagos),1264
21363,1165,1412,"6,1",10,CHAPARANO (X Región de Los Lagos),1264
21364,1165,1157,"10,1",20,CHAPARANO (X Región de Los Lagos),1264
21365,1165,746,21,50,CHAPARANO (X Región de Los Lagos),1264
21366,1165,635,51,100,CHAPARANO (X Región de Los Lagos),1264
21367,1165,533,101,200,CHAPARANO (X Región de Los Lagos),1264
21368,1165,482,201,400,CHAPARANO (X Región de Los Lagos),1264
21369,1165,446,401,600,CHAPARANO (X Región de Los Lagos),1264
21370,1165,398,601,1000,CHAPARANO (X Región de Los Lagos),1264
21371,1165,357,1001,2000,CHAPARANO (X Región de Los Lagos),1264
21372,1165,305,2001,3500,CHAPARANO (X Región de Los Lagos),1264
21373,1165,286,3501,5000,CHAPARANO (X Región de Los Lagos),1264
21374,1165,245,5001,10000,CHAPARANO (X Región de Los Lagos),1264
21375,1165,226,10001,18000,CHAPARANO (X Región de Los Lagos),1264
21376,1166,7515,0,3,CHAULINEC (X Región de Los Lagos),1265
21377,1166,1786,"3,1",6,CHAULINEC (X Región de Los Lagos),1265
21378,1166,1412,"6,1",10,CHAULINEC (X Región de Los Lagos),1265
21379,1166,1157,"10,1",20,CHAULINEC (X Región de Los Lagos),1265
21380,1166,746,21,50,CHAULINEC (X Región de Los Lagos),1265
21381,1166,635,51,100,CHAULINEC (X Región de Los Lagos),1265
21382,1166,533,101,200,CHAULINEC (X Región de Los Lagos),1265
21383,1166,482,201,400,CHAULINEC (X Región de Los Lagos),1265
21384,1166,446,401,600,CHAULINEC (X Región de Los Lagos),1265
21385,1166,398,601,1000,CHAULINEC (X Región de Los Lagos),1265
21386,1166,357,1001,2000,CHAULINEC (X Región de Los Lagos),1265
21387,1166,305,2001,3500,CHAULINEC (X Región de Los Lagos),1265
21388,1166,286,3501,5000,CHAULINEC (X Región de Los Lagos),1265
21389,1166,245,5001,10000,CHAULINEC (X Región de Los Lagos),1265
21390,1166,226,10001,18000,CHAULINEC (X Región de Los Lagos),1265
21391,1167,7515,0,3,CHOLGO (X Región de Los Lagos),1266
21392,1167,1786,"3,1",6,CHOLGO (X Región de Los Lagos),1266
21393,1167,1412,"6,1",10,CHOLGO (X Región de Los Lagos),1266
21394,1167,1157,"10,1",20,CHOLGO (X Región de Los Lagos),1266
21395,1167,746,21,50,CHOLGO (X Región de Los Lagos),1266
21396,1167,635,51,100,CHOLGO (X Región de Los Lagos),1266
21397,1167,533,101,200,CHOLGO (X Región de Los Lagos),1266
21398,1167,482,201,400,CHOLGO (X Región de Los Lagos),1266
21399,1167,446,401,600,CHOLGO (X Región de Los Lagos),1266
21400,1167,398,601,1000,CHOLGO (X Región de Los Lagos),1266
21401,1167,357,1001,2000,CHOLGO (X Región de Los Lagos),1266
21402,1167,305,2001,3500,CHOLGO (X Región de Los Lagos),1266
21403,1167,286,3501,5000,CHOLGO (X Región de Los Lagos),1266
21404,1167,245,5001,10000,CHOLGO (X Región de Los Lagos),1266
21405,1167,226,10001,18000,CHOLGO (X Región de Los Lagos),1266
21406,1168,7515,0,3,CHONCHI (X Región de Los Lagos),1267
21407,1168,1786,"3,1",6,CHONCHI (X Región de Los Lagos),1267
